customer_id,plan_type,contract_type,total_users,tenure_days,churn,total_payments,total_revenue,avg_payment_value,std_payment_value,payment_delay_rate,max_delay_days,avg_delay_days,dunning_count,dunning_rate,payment_cv,late_x_dunning,avg_monthly_usage_hrs,max_monthly_usage_hrs,min_monthly_usage_hrs,std_monthly_usage_hrs,avg_feature_adoption,min_feature_adoption,days_since_last_login,engagement_score,usage_drop_ratio,inactive_level,usage_consistency,risk_score,avg_nps_score,min_nps_score,latest_nps_score,nps_response_count,nps_std,nps_trend,nps_category,total_tickets,high_priority_tickets,open_tickets,billing_tickets,technical_tickets,unresolved_ratio,high_priority_ratio,billing_ticket_ratio,nps_x_adoption,usage_x_tech_tickets,plan_x_usage,tenure_x_engagement,usage_per_tenure,tickets_per_month
C-2536,professional,monthly,19,92.0,0,41,26004.25,634.25,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.2,35.2,35.2,0.0,12.4,12.4,80,19.286913580246917,2.840828385552996e-05,1,1.0,0.4752142041419278,0.5,0.0,1.0,2.0,0.7071067811865476,0.5,Detractor,13.0,7.0,4.0,8.0,2.0,0.3076923076923077,0.5384615384615384,0.6153846153846154,6.2,70.4,35.2,1774.3960493827165,11.440953412784399,4.225352112676056
C-2537,starter,annual,1,18.0,1,2,1283.76,641.88,0.0,0.0,0,0.0,0,0.0,0.0,0.0,42.6,42.6,42.6,0.0,24.1,24.1,43,27.134545454545457,2.347362737953329e-05,1,1.0,0.4518117368136898,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,5.0,2.0,1.0,0.0,1.0,0.2,0.4,0.0,0.0,42.6,0.0,488.4218181818182,69.8360655737705,8.19672131147541
C-2538,starter,monthly,4,488.0,0,22,1298.0,59.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,32.2,32.2,32.2,0.0,49.7,49.7,24,33.56,3.105493618205113e-05,0,1.0,0.100615527468091,8.5,8.0,9.0,2.0,0.7071067811865476,0.5,Promoter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.45000000000005,0.0,0.0,16377.28,1.9782920335859104,0.06143764079459348
C-2539,starter,monthly,2,474.0,1,40,5536.4,138.41,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18.5,18.5,18.5,0.0,51.9,51.9,76,28.419740259740262,5.405113237133552e-05,1,1.0,0.39622702556618566,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,5.0,4.0,3.0,1.0,2.0,0.6,0.8,0.2,51.9,37.0,0.0,13470.956883116884,1.170145477545857,0.31625553447185323
C-2540,starter,monthly,1,314.0,1,25,3922.1299999999997,156.8852,6.2260000000000035,0.0,0,0.0,0,0.0,0.03943371512972719,0.0,31.1,31.1,31.1,0.0,77.0,77.0,52,43.61735849056604,3.215330696770824e-05,1,1.0,0.34601607665348383,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,10.0,3.0,4.0,1.0,5.0,0.4,0.3,0.1,77.0,155.5,0.0,13695.850566037736,2.9685014317531024,0.9545020680878142
C-2541,professional,annual,5,92.0,0,3,18852.12,6284.04,0.0,1.0,11,9.333333333333334,1,0.3333333333333333,0.0,0.3333333333333333,51.1,51.1,51.1,0.0,79.4,79.4,42,52.66511627906977,1.9569088667514833e-05,1,1.0,0.34120978454433376,,,,,,,Passive,16.0,9.0,5.0,6.0,3.0,0.3125,0.5625,0.375,,153.3,51.1,4845.1906976744185,16.608884073672808,5.200433369447454
C-2542,starter,annual,3,1223.0,1,5,11824.8,2364.96,0.0,1.0,12,7.8,1,0.2,0.0,0.2,45.1,45.1,45.1,0.0,25.6,25.6,87,28.50727272727273,2.2172457373348387e-05,1,1.0,0.4488110862286867,2.0,1.0,3.0,2.0,1.4142135623730951,1.0,Detractor,9.0,3.0,3.0,5.0,2.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,51.2,90.2,0.0,34864.394545454554,1.1060246873211805,0.22071446088449279
C-2543,starter,monthly,5,1402.0,0,37,6570.83,177.59,0.0,0.08108108108108109,8,0.5945945945945946,0,0.0,0.0,0.0,53.8,53.8,53.8,0.0,26.4,26.4,24,32.879999999999995,1.8587015111148908e-05,0,1.0,0.14720929350755557,10.0,10.0,10.0,1.0,0.0,0.0,Promoter,14.0,3.0,8.0,2.0,6.0,0.5714285714285714,0.21428571428571427,0.14285714285714285,264.0,322.79999999999995,0.0,46097.759999999995,1.1509662696997789,0.2995079512229908
C-2544,starter,monthly,5,792.0,0,41,7803.9400000000005,190.34,0.0,0.04878048780487805,15,0.6341463414634146,0,0.0,0.0,0.0,40.8,40.8,40.8,0.0,89.9,89.9,12,53.81846153846154,2.4509203205735908e-05,0,1.0,0.020212254601602864,6.5,5.0,8.0,2.0,2.1213203435596424,1.5,Passive,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,584.35,40.8,0.0,42624.22153846154,1.5448693676637637,0.11359333585762968
C-2545,professional,monthly,18,868.0,1,2,931.02,465.51,0.0,0.0,0,0.0,0,0.0,0.0,0.0,78.7,78.7,78.7,0.0,46.2,46.2,16,51.136470588235305,1.2706318852417908e-05,0,1.0,0.10760635315942622,8.5,7.0,7.0,2.0,2.1213203435596424,-1.5,Passive,13.0,4.0,2.0,5.0,6.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,392.70000000000005,472.20000000000005,78.7,44386.456470588244,2.719106299666014,0.4491535183692272
C-2546,enterprise,monthly,14,306.0,0,3,5991.75,1997.25,0.0,0.3333333333333333,6,2.0,0,0.0,0.0,0.0,244.5,244.5,244.5,0.0,31.2,31.2,26,111.02074074074076,4.089962822306781e-06,0,1.0,0.13760204498141115,5.0,5.0,5.0,1.0,0.0,0.0,Detractor,16.0,4.0,7.0,3.0,5.0,0.4375,0.25,0.1875,156.0,1222.5,489.0,33972.34666666667,23.947110675808034,1.567091087169442
C-2547,professional,annual,17,1190.0,1,4,18870.24,4717.56,0.0,1.0,13,8.75,3,0.75,0.0,0.75,127.8,127.8,127.8,0.0,55.6,55.6,59,73.69333333333334,7.824664908784307e-06,1,1.0,0.38880391233245437,10.0,10.0,10.0,2.0,0.0,0.0,Promoter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,127.8,87695.06666666668,3.2210367134335884,0.0
C-2548,starter,annual,3,1006.0,0,4,2404.8,601.2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,49.6,49.6,49.6,0.0,30.9,30.9,41,32.67619047619048,2.0160883853148626e-05,1,1.0,0.43821008044192655,5.5,5.0,5.0,2.0,0.7071067811865476,-0.5,Detractor,16.0,8.0,3.0,3.0,8.0,0.1875,0.5,0.1875,169.95,396.8,0.0,32872.24761904762,1.4786842889794298,0.4769949319288483
C-2549,starter,monthly,5,229.0,1,17,1612.79,94.87,0.0,0.17647058823529413,8,0.9411764705882353,0,0.0,0.0,0.0,19.7,19.7,19.7,0.0,32.3,32.3,77,21.056410256410256,5.07588447287155e-05,1,1.0,0.43542537942236437,3.0,2.0,2.0,2.0,1.4142135623730951,-1.0,Detractor,15.0,4.0,5.0,3.0,9.0,0.3333333333333333,0.26666666666666666,0.2,96.89999999999999,177.29999999999998,0.0,4821.917948717949,2.577409507195813,1.9624945486262537
C-2550,professional,monthly,19,1334.0,1,23,5921.58,257.46,0.0,0.043478260869565216,5,0.21739130434782608,0,0.0,0.0,0.0,145.4,145.4,145.4,0.0,19.1,19.1,68,66.08985507246378,6.877531791404934e-06,1,1.0,0.4618034387658957,4.5,3.0,3.0,2.0,2.1213203435596424,-1.5,Detractor,9.0,2.0,3.0,5.0,0.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,85.95,0.0,145.4,88163.86666666668,3.2691298808363936,0.20235329386195008
C-2551,professional,annual,13,611.0,0,3,27704.879999999997,9234.96,0.0,1.0,13,8.666666666666666,1,0.3333333333333333,0.0,0.3333333333333333,61.5,61.5,61.5,0.0,86.7,86.7,59,59.61333333333334,1.6259898212966917e-05,1,1.0,0.3266081299491065,7.5,7.0,7.0,2.0,0.7071067811865476,-0.5,Passive,6.0,2.0,3.0,2.0,3.0,0.5,0.3333333333333333,0.3333333333333333,650.25,184.5,61.5,36423.746666666666,3.0181580238835264,0.2944544413544904
C-2552,professional,monthly,16,821.0,1,35,19966.45,570.47,0.0,0.0,0,0.0,0,0.0,0.0,0.0,145.3,145.3,145.3,0.0,20.0,20.0,2,72.78666666666668,6.88226509115708e-06,0,1.0,0.1600034411325456,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,12.0,2.0,1.0,6.0,4.0,0.08333333333333333,0.16666666666666666,0.5,0.0,581.2,145.3,59757.85333333334,5.307439425301352,0.4383294776573724
C-2553,starter,annual,1,1096.0,0,4,6904.32,1726.08,0.0,0.75,15,8.5,0,0.0,0.0,0.0,31.1,31.1,31.1,0.0,78.1,78.1,84,43.91529411764706,3.215330696770824e-05,1,1.0,0.34381607665348385,8.0,7.0,9.0,2.0,1.4142135623730951,1.0,Promoter,15.0,3.0,5.0,8.0,2.0,0.3333333333333333,0.2,0.5333333333333333,624.8,62.2,0.0,48131.16235294117,0.8510444221472226,0.4104715862446411
C-2554,professional,annual,4,1461.0,0,2,13031.28,6515.64,0.0,1.0,12,6.5,1,0.5,0.0,0.5,51.4,51.4,51.4,0.0,88.4,88.4,60,56.24786885245903,1.945487441878946e-05,1,1.0,0.3232097274372094,1.0,0.0,2.0,2.0,1.4142135623730951,1.0,Detractor,15.0,4.0,4.0,4.0,4.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,88.4,205.6,51.4,82178.13639344263,1.0552247998357627,0.3079449804968179
C-2555,starter,annual,2,641.0,0,4,7016.64,1754.16,0.0,0.75,11,5.5,0,0.0,0.0,0.0,51.7,51.7,51.7,0.0,63.8,63.8,74,46.46666666666667,1.934198564823575e-05,1,1.0,0.3724096709928241,2.5,1.0,4.0,2.0,2.1213203435596424,1.5,Detractor,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159.5,51.7,0.0,29785.133333333335,2.41852487135506,0.04677997816934352
C-2556,professional,monthly,8,122.0,0,4,1799.08,449.77,0.0,1.0,15,8.25,3,0.75,0.0,0.75,93.7,93.7,93.7,0.0,79.2,79.2,20,70.11238095238096,1.0672244693310518e-05,0,1.0,0.04160533612234665,8.0,8.0,8.0,1.0,0.0,0.0,Passive,13.0,3.0,4.0,1.0,5.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,633.6,468.5,93.7,8553.710476190477,22.984464431725268,3.1888798037612434
C-2557,professional,monthly,3,1249.0,0,41,21944.02,535.22,0.0,0.024390243902439025,8,0.1951219512195122,0,0.0,0.0,0.0,23.3,23.3,23.3,0.0,32.4,32.4,74,22.546666666666667,4.291661302091576e-05,1,1.0,0.43522145830651043,0.0,0.0,0.0,2.0,0.0,0.0,Detractor,4.0,0.0,1.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,23.3,28160.786666666667,0.5595133274633796,0.09605379012246859
C-2558,enterprise,monthly,67,668.0,1,44,178702.03999999998,4061.4099999999994,0.0,0.11363636363636363,14,0.7045454545454546,0,0.0,0.0,0.0,76.0,76.0,76.0,0.0,94.9,94.9,63,68.6725,1.3157721609036166e-05,1,1.0,0.3102065788608045,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,6.0,0.0,1.0,1.0,3.0,0.16666666666666666,0.0,0.16666666666666666,854.1,228.0,152.0,45873.23,3.411641478377974,0.26934011671405056
C-2559,starter,annual,2,645.0,1,1,1191.6,1191.6,0.0,1.0,9,9.0,0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,74.6,74.6,86,36.06988505747127,6.666222251849874e-05,1,1.0,0.35083333111125925,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,5.0,1.0,0.0,1.0,4.0,0.0,0.2,0.2,671.4,60.0,0.0,23265.075862068967,0.6973500697350069,0.2324500232450023
C-2560,enterprise,monthly,77,1336.0,1,28,55588.96,1985.32,0.0,0.03571428571428571,10,0.35714285714285715,0,0.0,0.0,0.0,54.9,54.9,54.9,0.0,41.7,41.7,5,41.973333333333336,1.8214604469823925e-05,0,1.0,0.11660910730223491,1.5,1.0,2.0,2.0,0.7071067811865476,0.5,Detractor,11.0,3.0,2.0,3.0,3.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,62.550000000000004,164.7,109.8,56076.37333333334,1.232507670433286,0.24695053505949266
C-2561,enterprise,annual,72,897.0,1,4,97620.48,24405.12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,117.7,117.7,117.7,0.0,20.2,20.2,48,55.568163265306126,8.496104536126481e-06,1,1.0,0.45960424805226807,,,,,,,Passive,12.0,7.0,3.0,2.0,5.0,0.25,0.5833333333333334,0.16666666666666666,,588.5,235.4,49844.6424489796,3.9351387495820798,0.4012036108324975
C-2562,professional,monthly,18,972.0,1,48,29981.28,624.61,0.0,0.0625,10,0.4375,0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,31.8,31.8,65,22.623030303030305,4.1664930627960395e-05,1,1.0,0.43642083246531393,1.5,1.0,2.0,2.0,0.7071067811865476,0.5,Detractor,7.0,2.0,1.0,6.0,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428571,47.7,0.0,24.0,21989.585454545457,0.7405121875964209,0.21598272138228944
C-2563,enterprise,monthly,23,1198.0,1,3,4220.1900000000005,1406.7300000000002,0.0,0.0,0,0.0,0,0.0,0.0,0.0,294.9,294.9,294.9,0.0,87.4,87.4,51,153.30461538461537,3.390968494443314e-06,1,1.0,0.3252016954842472,1.5,1.0,2.0,2.0,0.7071067811865476,0.5,Detractor,4.0,3.0,0.0,1.0,2.0,0.0,0.75,0.25,131.10000000000002,589.8,589.8,183658.92923076922,7.382959192188935,0.1001418676458316
C-2564,enterprise,annual,73,1280.0,0,4,133519.2,33379.8,0.0,0.75,12,5.5,0,0.0,0.0,0.0,141.2,141.2,141.2,0.0,36.6,36.6,13,72.54857142857144,7.08210281796795e-06,0,1.0,0.12680354105140898,8.0,8.0,8.0,1.0,0.0,0.0,Passive,16.0,5.0,7.0,7.0,6.0,0.4375,0.3125,0.4375,292.8,847.1999999999999,282.4,92862.17142857144,3.3085995469811764,0.37491212996953843
C-2565,enterprise,monthly,86,92.0,0,24,20784.0,866.0,0.0,0.125,15,1.0,0,0.0,0.0,0.0,56.8,56.8,56.8,0.0,49.6,49.6,43,43.014545454545456,1.760532384986746e-05,1,1.0,0.4008088026619249,8.5,8.0,8.0,2.0,0.7071067811865476,-0.5,Passive,13.0,2.0,1.0,5.0,1.0,0.07692307692307693,0.15384615384615385,0.38461538461538464,421.6,56.8,113.6,3957.338181818182,18.46153846153846,4.225352112676056
C-2566,professional,annual,9,884.0,0,4,29653.44,7413.36,0.0,0.0,0,0.0,0,0.0,0.0,0.0,130.7,130.7,130.7,0.0,20.2,20.2,13,61.78857142857143,7.651050871859688e-06,0,1.0,0.15960382552543595,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,11.0,5.0,1.0,4.0,4.0,0.09090909090909091,0.45454545454545453,0.36363636363636365,20.2,522.8,130.7,54621.09714285714,4.434015605563722,0.37317652380413885
C-2567,enterprise,annual,39,1157.0,0,3,106299.72,35433.24,0.0,0.0,0,0.0,0,0.0,0.0,0.0,69.6,69.6,69.6,0.0,38.0,38.0,9,45.04,1.4367609660892455e-05,0,1.0,0.12400718380483045,7.5,6.0,9.0,2.0,2.1213203435596424,1.5,Promoter,15.0,6.0,3.0,4.0,3.0,0.2,0.4,0.26666666666666666,285.0,208.79999999999998,139.2,52111.28,1.8041994297070767,0.38883608398859415
C-2568,starter,annual,4,1096.0,0,3,5683.68,1894.5600000000002,0.0,0.3333333333333333,9,3.0,0,0.0,0.0,0.0,30.1,30.1,30.1,0.0,40.6,40.6,67,28.574117647058824,3.322148765827482e-05,1,1.0,0.41881661074382914,7.5,7.0,8.0,2.0,0.7071067811865476,0.5,Passive,4.0,3.0,3.0,0.0,2.0,0.75,0.75,0.0,304.5,60.2,0.0,31317.23294117647,0.8236796497309132,0.10945908966523762
C-2569,enterprise,annual,17,171.0,1,3,39035.88,13011.96,0.0,1.0,5,3.0,0,0.0,0.0,0.0,225.6,225.6,225.6,0.0,21.2,21.2,43,99.17454545454547,4.432604465476331e-06,1,1.0,0.45760221630223274,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,12.0,2.0,5.0,5.0,5.0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,1128.0,451.2,16958.847272727275,39.50963222416812,2.1015761821366024
C-2570,starter,monthly,5,397.0,0,8,1363.36,170.42,0.0,0.5,12,3.875,0,0.0,0.0,0.0,29.8,29.8,29.8,0.0,23.6,23.6,34,21.931428571428576,3.355592094234083e-05,1,1.0,0.45281677796047115,0.0,0.0,0.0,1.0,0.0,0.0,Detractor,13.0,6.0,1.0,1.0,7.0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.0,208.6,0.0,8706.777142857145,2.250188774226026,0.9816259753335012
C-2571,starter,annual,5,687.0,1,2,1945.68,972.84,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5.6,5.6,5.6,0.0,54.4,54.4,75,24.263157894736842,0.00017853954650959292,1,1.0,0.3912892697732548,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,11.0,6.0,4.0,2.0,4.0,0.36363636363636365,0.5454545454545454,0.18181818181818182,489.59999999999997,22.4,0.0,16668.78947368421,0.24443474465298995,0.48013967699694454
C-2572,professional,monthly,10,672.0,0,21,14649.18,697.58,0.0,0.0,0,0.0,0,0.0,0.0,0.0,69.1,69.1,69.1,0.0,36.6,36.6,24,43.08,1.4471570599638994e-05,0,1.0,0.12680723578529982,8.0,8.0,8.0,1.0,0.0,0.0,Passive,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,292.8,0.0,69.1,28949.76,3.083444890673806,0.0892458723784025
C-2573,enterprise,monthly,36,1207.0,1,4,3360.28,840.07,0.0,0.25,5,1.25,0,0.0,0.0,0.0,290.4,290.4,290.4,0.0,57.1,57.1,42,139.46511627906978,3.4435143129174506e-06,1,1.0,0.38580172175715644,4.0,4.0,4.0,1.0,0.0,0.0,Detractor,13.0,5.0,2.0,5.0,5.0,0.15384615384615385,0.38461538461538464,0.38461538461538464,228.4,1452.0,580.8,168334.39534883722,7.216102045887517,0.3230348712001988
C-2574,starter,monthly,5,1065.0,0,26,4468.62,171.87,0.0,0.15384615384615385,13,1.1923076923076923,0,0.0,0.0,0.0,35.9,35.9,35.9,0.0,61.8,61.8,17,40.19111111111111,2.7854377315339462e-05,0,1.0,0.07641392718865768,5.5,4.0,4.0,2.0,2.1213203435596424,-1.5,Detractor,6.0,3.0,2.0,3.0,1.0,0.3333333333333333,0.5,0.5,339.9,35.9,0.0,42803.53333333333,1.010982821740355,0.16896648831315123
C-2575,professional,annual,18,301.0,1,4,15910.08,3977.52,0.0,0.25,4,1.0,0,0.0,0.0,0.0,126.1,126.1,126.1,0.0,50.3,50.3,5,73.89333333333333,7.930151228019433e-06,0,1.0,0.09940396507561401,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,12.0,4.0,4.0,4.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,50.3,756.5999999999999,126.1,22241.893333333333,12.555592432791238,1.1948224361101891
C-2576,professional,monthly,5,61.0,0,28,7811.4400000000005,278.98,0.0,0.14285714285714285,14,1.1428571428571428,0,0.0,0.0,0.0,67.3,67.3,67.3,0.0,88.0,88.0,63,62.432500000000005,1.4858620228541675e-05,1,1.0,0.3240074293101143,0.5,0.0,1.0,2.0,0.7071067811865476,0.5,Detractor,11.0,2.0,2.0,0.0,7.0,0.18181818181818182,0.18181818181818182,0.0,44.0,471.09999999999997,67.3,3808.3825,32.93637846655792,5.38336052202284
C-2577,enterprise,monthly,11,1228.0,1,12,53262.72,4438.56,0.0,0.25,12,1.1666666666666667,0,0.0,0.0,0.0,79.2,79.2,79.2,0.0,44.2,44.2,52,49.737358490566045,1.2626103205848338e-05,1,1.0,0.41160631305160295,7.0,6.0,6.0,2.0,1.4142135623730951,-1.0,Detractor,8.0,3.0,1.0,3.0,2.0,0.125,0.375,0.375,309.40000000000003,158.4,158.4,61077.47622641511,1.9343808515834897,0.1953920052104535
C-2578,professional,monthly,5,823.0,0,4,1480.32,370.08,0.0,1.0,15,14.0,1,0.25,0.0,0.25,102.7,102.7,102.7,0.0,64.8,64.8,56,67.35087719298245,9.737003534571187e-06,1,1.0,0.3704048685017673,2.5,1.0,4.0,2.0,2.1213203435596424,1.5,Detractor,6.0,1.0,1.0,3.0,2.0,0.16666666666666666,0.16666666666666666,0.5,162.0,205.4,102.7,55429.77192982456,3.7422567715292114,0.21863233329284584
C-2579,starter,monthly,1,214.0,0,27,3357.72,124.36,0.0,0.18518518518518517,13,1.8518518518518519,0,0.0,0.0,0.0,6.3,6.3,6.3,0.0,69.7,69.7,77,30.656410256410258,0.0001587049674655061,1,1.0,0.36067935248373273,6.5,5.0,8.0,2.0,2.1213203435596424,1.5,Passive,11.0,3.0,5.0,1.0,7.0,0.45454545454545453,0.2727272727272727,0.09090909090909091,453.05,44.1,0.0,6560.471794871795,0.8819412039197386,1.5398973401773215
C-2580,professional,annual,7,692.0,1,1,4714.8,4714.8,0.0,0.0,0,0.0,0,0.0,0.0,0.0,81.6,81.6,81.6,0.0,20.3,20.3,8,42.98222222222223,1.2254751780016448e-05,0,1.0,0.15940612737589,9.5,9.0,9.0,2.0,0.7071067811865476,-0.5,Promoter,9.0,4.0,2.0,6.0,2.0,0.2222222222222222,0.4444444444444444,0.6666666666666666,192.85,163.2,81.6,29743.69777777778,3.5360392893254367,0.390004333381482
C-2581,enterprise,monthly,16,599.0,1,16,66739.84,4171.24,0.0,0.1875,7,1.0,0,0.0,0.0,0.0,267.8,267.8,267.8,0.0,24.3,24.3,73,117.11027027027028,3.734116003961674e-06,1,1.0,0.451401867058002,7.0,7.0,7.0,1.0,0.0,0.0,Passive,5.0,0.0,2.0,3.0,0.0,0.4,0.0,0.6,170.1,0.0,535.6,70149.0518918919,13.405639913232104,0.2502920073418989
C-2582,starter,annual,1,272.0,1,5,10288.800000000001,2057.76,0.0,1.0,12,6.8,2,0.4,0.0,0.4,6.9,6.9,6.9,0.0,28.3,28.3,3,19.08,0.00014490653528476116,0,1.0,0.14347245326764238,8.5,7.0,10.0,2.0,2.1213203435596424,1.5,Promoter,11.0,2.0,5.0,2.0,4.0,0.45454545454545453,0.18181818181818182,0.18181818181818182,240.55,27.6,0.0,5189.759999999999,0.7601909658464929,1.2118986412045538
C-2583,professional,monthly,7,738.0,1,38,14151.960000000001,372.42,0.0,0.07894736842105263,10,0.631578947368421,0,0.0,0.0,0.0,99.1,99.1,99.1,0.0,52.0,52.0,54,60.803636363636365,1.0090715532706795e-05,1,1.0,0.39600504535776637,,,,,,,Passive,6.0,4.0,2.0,1.0,4.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,,396.4,99.1,44873.08363636363,4.026818366517675,0.24380333197887036
C-2584,professional,monthly,13,972.0,1,19,7581.95,399.05,0.0,0.15789473684210525,14,1.631578947368421,0,0.0,0.0,0.0,34.9,34.9,34.9,0.0,90.9,90.9,34,50.89142857142858,2.8652474141077633e-05,1,1.0,0.3182143262370705,9.0,9.0,9.0,1.0,0.0,0.0,Promoter,12.0,5.0,1.0,6.0,3.0,0.08333333333333333,0.4166666666666667,0.5,818.1,104.69999999999999,34.9,49466.46857142857,1.0768281394631287,0.37025609379821045
C-2585,professional,annual,8,335.0,0,4,21173.76,5293.44,0.0,0.0,0,0.0,0,0.0,0.0,0.0,53.9,53.9,53.9,0.0,86.5,86.5,61,56.48258064516129,1.855253149285474e-05,1,1.0,0.32700927626574644,6.0,5.0,7.0,2.0,1.4142135623730951,1.0,Passive,3.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,519.0,0.0,53.9,18921.664516129033,4.822546972860126,0.26841634357291977
C-2586,starter,annual,5,1130.0,1,2,2178.0,1089.0,0.0,1.0,10,7.0,0,0.0,0.0,0.0,12.7,12.7,12.7,0.0,26.0,26.0,27,16.194285714285716,7.873395795598981e-05,0,1.0,0.148039366978978,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,13.0,5.0,3.0,9.0,0.0,0.23076923076923078,0.38461538461538464,0.6923076923076923,52.0,0.0,0.0,18299.54285714286,0.3370786516853933,0.3450411395204813
C-2587,enterprise,monthly,51,1097.0,1,38,139189.06,3662.87,0.0,0.02631578947368421,11,0.2894736842105263,0,0.0,0.0,0.0,287.9,287.9,287.9,0.0,89.9,89.9,60,151.447868852459,3.4734162089877785e-06,1,1.0,0.3202017367081045,0.5,0.0,1.0,2.0,0.7071067811865476,0.5,Detractor,9.0,1.0,1.0,1.0,4.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,44.95,1151.6,575.8,166138.31213114754,7.871138248427958,0.24605850724505604
C-2588,professional,annual,4,1188.0,0,1,5156.64,5156.64,0.0,1.0,6,6.0,0,0.0,0.0,0.0,25.5,25.5,25.5,0.0,42.4,42.4,34,27.731428571428577,3.9214148464861154e-05,1,1.0,0.41521960707423244,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,7.0,4.0,0.0,5.0,2.0,0.0,0.5714285714285714,0.7142857142857143,84.8,51.0,25.5,32944.93714285715,0.6437768240343348,0.17672304973491543
C-2589,professional,annual,9,966.0,1,4,29572.32,7393.08,0.0,1.0,13,9.5,1,0.25,0.0,0.25,145.8,145.8,145.8,0.0,20.8,20.8,73,66.91027027027029,6.858663520903363e-06,1,1.0,0.4584034293317605,1.0,1.0,1.0,1.0,0.0,0.0,Detractor,8.0,3.0,1.0,3.0,3.0,0.125,0.375,0.375,20.8,437.40000000000003,145.8,64635.3210810811,4.5265445513815585,0.24837007140639553
C-2590,enterprise,annual,24,941.0,1,2,55745.28,27872.64,0.0,1.0,7,4.0,1,0.5,0.0,0.5,182.4,182.4,182.4,0.0,59.6,59.6,65,97.10303030303031,5.482426083225356e-06,1,1.0,0.3808027412130416,2.0,2.0,2.0,1.0,0.0,0.0,Detractor,10.0,4.0,1.0,5.0,2.0,0.1,0.4,0.5,119.2,364.8,364.8,91373.95151515152,5.813237012642091,0.31870816955274617
C-2591,starter,annual,1,366.0,0,1,720.12,720.12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,32.7,32.7,32.7,0.0,81.5,81.5,51,46.064615384615394,3.058010458389937e-05,1,1.0,0.33701529005229197,7.0,7.0,7.0,1.0,0.0,0.0,Passive,8.0,3.0,1.0,2.0,5.0,0.125,0.375,0.25,570.5,163.5,0.0,16859.649230769235,2.6781326781326786,0.6552006552006553
C-2592,professional,annual,18,731.0,0,4,15981.619999999999,3995.4049999999997,98.65000000000016,0.25,2,0.5,0,0.0,0.02468468536096821,0.0,123.2,123.2,123.2,0.0,30.3,30.3,3,66.4,8.11681723367208e-06,0,1.0,0.13940405840861686,7.5,6.0,6.0,2.0,2.1213203435596424,-1.5,Detractor,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.25,123.2,123.2,48538.4,5.0540134007931075,0.0820456720907972
C-2593,starter,annual,5,692.0,1,1,726.84,726.84,0.0,1.0,9,9.0,0,0.0,0.0,0.0,23.6,23.6,23.6,0.0,20.9,20.9,8,20.022222222222222,4.237108597093808e-05,0,1.0,0.15822118554298548,6.0,6.0,6.0,1.0,0.0,0.0,Detractor,13.0,5.0,5.0,5.0,5.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,125.39999999999999,118.0,0.0,13855.377777777778,1.0226780297558862,0.5633395926621406
