content,text_akhir,label
Kartu nya hilang,kartu hilang,negative
aplikasi ok memudahkan,aplikasi ok memudahkan,positive
Bagus Sinyal nya,bagus sinyal,positive
lbh dri cukup,,neutral
mempermudah transaksi,mempermudah transaksi,positive
Makin g jelas...nomer hrus di ganti2 g jelas bgt,enggak NEG_jelasnomer ganti enggak NEG_banget,negative
Mau tanya...knp y...jarigang nya H+?,tanyaknp yjarigang h,neutral
mantap dah ini aplikasi,mantap deh aplikasi,positive
mudah di gunakan,mudah,positive
kartu by.U memang murah,kartu byu murah,positive
SANGAT MEMBANTU TAPI KOK AGAK HILANG HILANG JARINGANNYA,membantu hilang hilang jaringannya,neutral
Error aplikasi nya,error aplikasi,negative
jaringan tidak seindah surga,jaringan tidak NEG_seindah surga,negative
sangat membantu sekali,membantu,positive
Bekerja di Perusahaan air,perusahaan air,neutral
kuota nya boros duuh,kuota boros duuh,negative
Jelek ah . Buang aja,jelek ah buang,negative
Nih aku kasih ★5,nih kasih,neutral
luar biasa hemat,hemat,neutral
mantap murah banget,mantap murah banget,positive
kuota murah dan berkualitas,kuota murah berkualitas,positive
By.u tolol mempersulit org buat beli produk sendiri blok,byu tolol mempersulit orang beli produk blok,neutral
tanpa masa berlaku kartu sip,tanpa NEG_berlaku kartu sip,negative
signal kurang baik,signal kurang,neutral
signal kurang baik,signal kurang,neutral
lncar bgt thank,lncar banget thank,neutral
makin hari kenapa makin keong sih by.u,keong byu,neutral
sinyal naik turun,sinyal turun,neutral
sinyal naik turun,sinyal turun,neutral
Lemot menghambat 💩,lemot menghambat,negative
semoga amanah kartu ini amin,semoga amanah kartu amin,neutral
gabisa di buka,enggak NEG_buka,negative
biar kan bintang yg bicara,biar bintang bicara,neutral
Jaringan lanjay,jaringan lanjay,neutral
Sinyal OK ...yg lain belum check,sinyal ok belum NEG_check,neutral
jaringan bagus,jaringan bagus,positive
kembalikan fitur kirim pulsa.,kembalikan fitur kirim pulsa,neutral
"disaat org lain ga ingat sama hari ultah ku ada byu yg ingat serta memberi kado, trimakasihh by u",disaat orang enggak NEG_ultah byu kado trimakasihh lu,negative
"Lemooot, gitu aja!!!!",lemot,negative
Wah mantap yah,mantap,positive
sinyal gk jelas,sinyal enggak,neutral
Pokoknya By.U Rekomended Banget Deh😍,pokoknya byu rekomended banget deh,positive
apknya mantap,apknya mantap,positive
Aplikasi yg luar biasa,aplikasi,neutral
bagus saya sangat suka,bagus suka,positive
Sangat membantu,membantu,positive
SINYAL MAKIN HARI MAKIN LEMOT,sinyal lemot,negative
jaringannya jelek banget anj pdhl batangny penuh tolol,jaringannya jelek banget anjing batangny penuh tolol,negative
apk bagus bngt murah lagi,apk bagus banget murah,positive
INI EMANG HARUS LOGIN ULANG TERUS YA?! MENDING KALO APKNYA GESIT INI LEMOT,login ulang mending kalo apknya gesit lemot,negative
Kok gaada promo lagi ???,enggak NEG_promo,negative
Mantap kenceng di rumah ku,mantap kencang rumah,positive
paket internetnya murah banget,paket internetnya murah banget,positive
Niat push rank malah ping merah.,niat push rank ping merah,neutral
Bagus sekali.,bagus,positive
Woy MALING! Transaksi udh jalan dan pulsa udh dipotong tapi KUOTA GAK MASUKK ANJINK! MAKAN TUH DUIT HARAM SETAN!!! SISTEM DIBENERIN BOS JGN NGERUGIIN PENGGUNA YE DGN CARA MALING NYET!!!,maling transaksi jalan pulsa dipotong kuota enggak NEG_masukk anjink makan tuh duit haram setan sistem dibenerin bos jangan NEG_ngerugiin pengguna ye maling monyet,negative
turunin harga kuota nya,turunin harga kuota,neutral
membantu sekali apply,membantu apply,positive
saya sangat senang pke ini krtu,senang pakai krtu,positive
ngambil kartunya penuh drama,ngambil kartunya penuh drama,neutral
Sinyalnya bagus,sinyalnya bagus,positive
sangat bagus sekali,bagus,positive
GAK COCOK BUAT NGOJOL DIBOGOR SINYAL BUSUK,enggak NEG_cocok ngojol dibogor sinyal busuk,negative
jaringan nya lelet,jaringan lelet,negative
baguss appsnya,bagus appsnya,positive
Aplikasi sering eror,aplikasi eror,negative
4 dlu bintang nya baru pertama pke,bintang pakai,neutral
Bisa isi pulsa di counter????,isi pulsa counter,neutral
kemudahan dlm beli paket data,kemudahan beli paket data,positive
Mantap lah pokoknya...,mantap pokoknya,positive
luar biasa mantap 👍👍👍,mantap,positive
sangat memuaskan ❤️❤️❤️,memuaskan,positive
Kakk tolong perbaikin metode pembayaran toko Oren dongg,kak tolong memperbaiki metode pembayaran toko oren,positive
Buka aplikasiny aj lma bgt cpek sendri,buka aplikasiny banget cpek,neutral
Paket Paket nya Di Murahin Lagi Dong wkwkwk,paket paket murahin wkwkwk,positive
layanan dari by.u memang ok,layanan byu ok,positive
sangat baguss sekali,bagus,positive
terima kasih atas pelayanan nya 🙏,terima kasih pelayanan,positive
sinyal busuk jelek,sinyal busuk jelek,negative
Sinyal B.yu tidak sebagus simpati loh 😣,sinyal byu tidak NEG_sebagus simpati,negative
sinyal blm 4g,sinyal belum enggak,neutral
Mahal bgd kartu baru,mahal banget kartu,negative
aplikasi Anjing . . . pembayaran linkAja malah Force Close tololl,aplikasi anjing pembayaran linkaja force close tololl,negative
jelek banget anj internet nya,jelek banget anjing internet,negative
"Hm, sekarang udah ga ngeleg lagi..",hm enggak NEG_ngeleg,negative
lebih top dari yg sblmnya,top,positive
Jaringan payah,jaringan payah,negative
sangat memuaskan,memuaskan,positive
Sinyal makin hari makin buruk,sinyal buruk,negative
makasih by.u. sangat puas.,terima kasih byu puas,positive
PROVIDER DENGAN SINYAL TERSAMPAH YG PERNAH GUA PAKE!!!,provider sinyal tersampah gua pakai,negative
bagus membantu,bagus membantu,positive
Ga punya virtual account. Jd batal pakai. : (,enggak NEG_virtual account batal pakai,negative
minta yang 5mbps unlimited ya,mbps unlimited,neutral
4 dulu ya baru pake,pakai,neutral
paket ya murah murah,paket murah murah,positive
Aplikasi nya bagus,aplikasi bagus,positive
cara registrasi yg mudah,registrasi mudah,positive
Main Game Mobile Sering ngga konek Internet pdhl Kouta Ada,main game mobile enggak NEG_konek internet kouta,negative
"NYESALLL BANGET BELINYA.. KATANYA PROVIDER TELKOMSEL, TAPI DARI HARI PERTAMA AJA LOADINGNYA LAMAAA BGT!!!! APALAGI PAS DI YOUTUBE & INSTAGRAM. KAMPRET!!!!",nyesal banget belinya provider telkomsel loadingnya banget pas youtube instagram kampret,neutral
"terbaik terbaik,",terbaik terbaik,positive
Cari hiburan orang dewasa Meng obati kesepiyan,cari hiburan orang dewasa meng obati kesepiyan,neutral
semoga banyak promo promo lagi boss,semoga promo promo bos,neutral
SIIINYAAL YANG SANGAT BURUK 👎🏻👎🏻👎🏻👎🏻,sinyaal buruk,negative
Memantul MEMANG MANTAP BETUL ❤,memantul mantap,positive
sangat puas dengan layanan by.u,puas layanan byu,positive
sangat antusias mengingat,antusias,neutral
sinyal naik turun 👎,sinyal turun,neutral
"SUMPAHHH AKU CAPEKK SAMA SINYAL BY.U JELEKKK BGTTTTT SUMPAHHH INI NGIRIM TUGASS GA SIAP SIAPP LOHHHHHHH, IYASIH MURAHH TP KATANYA SINYAL NO1 TAPI MANAA??? SESUSAH INII???",sumpah capekk sinyal byu jelek banget sumpah mengirim tugass enggak NEG_siapp iyasih murahh sinyal manaa sesusah,negative
Lebih murah lagi donk,murah,positive
HALO ASALAMUALAIKUM KAK KENAPA YA PADAHAL SAYA UDAH BELI UDAH BAYAR UDAH LENGKAPI ALAMAT SYA KOK AKU LACAK BARANG TULISAYNYA ALAMAT TIDAK D KNPA YA PADAHAL UDAH BAYAR PLIS TOLONG UDAH 2MINGU INI SAYA MENUNGU:),halo asalamualaikum kak beli bayar lengkapi alamat lacak barang tulisaynya alamat tidak NEG_bayar plis tolong mingu menungu,negative
di apdet lbih baik lagi ya,apdet,neutral
sinyalnya lemot,sinyalnya lemot,negative
Terjadi Kesalahan Teros Heran.. Mau Isi Pulsa Aja Diribetin Bngst,kesalahan teros heran isi pulsa diribetin bngst,negative
luar biasa mantap,mantap,positive
sangan menyenangkan,sangan menyenangkan,neutral
akses cepat mantap,akses cepat mantap,positive
kasih murah sedikit lh 😂😂,kasih murah,positive
Apalah internet lambat,apalah internet lambat,negative
Semangat kakak Nindy,semangat kakak nindy,neutral
Aplikasi nya bagus,aplikasi bagus,positive
Pelayananmu jelek(nindy)bikin rugi costumer.👎👎👎👎👎👎👎👎👎,pelayananmu jeleknindybikin rugi costumer,negative
lah suka leg tiba tiba jelek,suka leg jelek,neutral
Nyoba ternyata selambat itu,mencoba selambat,negative
"INTINYA LAG, JARINGAN GA DIBENERIN DISURUH ON OFF MODE PESAWAT DOANG,LU KIRA INDIHOME DISURUH RESTART MODEM",intinya lag jaringan enggak NEG_dibenerin disuruh mode pesawat doanglu indihome disuruh restamodem,negative
Tolong jgn di rubah pulsa 10 ribu,tolong jangan NEG_rubah pulsa ribu,negative
jelek nya g ada yg MBPS ya,jelek enggak NEG_mbps,negative
Tahap belajar untuk by U,tahap belajar lu,neutral
bagus sekali. memuaskan,bagus memuaskan,positive
SINYAL MAKIN LAMA MAKIN BODOH FIX GANTI MENJIJIKAN,sinyal bodoh fix ganti menjijikan,positive
jaringan bagus,jaringan bagus,positive
Gak true unlimited lagi!,enggak NEG_true unlimited,negative
jaringan jelek di jogja,jaringan jelek jogja,negative
Saya sangat puas dgn a,puas,positive
DAFTAR KK DAN KTP SUSAHNYA MINTA TOBAT,daftar kakak ktp susahnya tobat,negative
Aplikasinya mantap....,aplikasinya mantap,positive
internet lemot kaya keong,internet lemot kayak keong,negative
G sesuai ekspektasi hiks hiks hiks...,enggak NEG_sesuai ekspektasi hiks hiks hiks,negative
Berikan Kami Paket 25GB Rp.50.000😆😆😆 Akan Ku ajak semua Pake Byu😆😆😆,paket gb rp ajak pakai byu,neutral
"busukkkkkkk taii anjgg, sumpah jan pernah ada niatan dah kalian ganti ke by u, busuk internet nya parah parahhhg",busuk taii anjgg sumpah jangan NEG_niatan deh ganti lu busuk internet parah parahg,negative
baru percobaan bintang 3 dulu,percobaan bintang,neutral
jaringan bagus,jaringan bagus,positive
mantap ini kartu,mantap kartu,positive
sinyal lemot ampas,sinyal lemot ampas,negative
enak sih ni kartu. murmer,enak nih kartu murah meriah,positive
ini sanggat membantu,membantu,positive
Buat nge-game ngelag,ngegame ngelag,neutral
"Moga aja ada promo"" kayak tahun baru lalu",moga promo kayak,neutral
by.U mantap semoga berjaya ke depannya nanti,byu mantap semoga berjaya depannya,positive
murah dan mantap,murah mantap,positive
ayo lah pembayaran Via bank cepat di tangani biar lebih baik,ayo pembayaran via bank cepat tangani biar,positive
Sinyalnya mantap,sinyalnya mantap,positive
segini dlu bru regis,segini regis,neutral
PROVIDER PALING AMPAS TELKOMSEL DAN BYU . SINYAL GA PERNAH STABIL NAJIS HARAM JADAH . KARAYAWAN KALIAN KALO GA BISA PERBAIKI SINYAL MENDING RESIGN AJA YA TOLOL,provider ampas telkomsel byu sinyal enggak NEG_stabil najis haram jadah karayawan kalo enggak NEG_perbaiki sinyal mending resign tolol,negative
provider GK jelas harga mahal kualitas nol,provider enggak NEG_harga mahal kualitas nol,negative
Sulit di akses,sulit akses,negative
semoga lancar ya :),semoga lancar,positive
Sinyal sering trgannggu/E.,sinyal trgannggue,neutral
PAKET NYA MURAH CUMAN JARINGAN NYA BIKIN BADMOOD,paket murah cuman jaringan bikin badmood,neutral
Mahalllll kuota ya,mahal kuota,negative
mantap bgus aplikasi ini,mantap bagus aplikasi,positive
issue jaringan Mulu,issue jaringan mulu,neutral
Jaringan dongo,jaringan dongo,neutral
Kapan nih ada 5G,nih enggak,neutral
by. u memang luar biasa semua keluargaku pakai by. u,lu keluargaku pakai lu,neutral
masih kurang kenceng,kurang NEG_kencang,negative
lancar2 aja d pke,lancar pakai,positive
"sinyal hilang"" tolol",sinyal hilang tolol,negative
sangat menyenangkan kan,menyenangkan,neutral
banyakin promo aja sih,membanyaki promo,neutral
terima kasih semoga dpt bonus amin,terima kasih semoga bonus amin,positive
sangat membantu sekali,membantu,positive
sangat memuaskan,memuaskan,positive
Sinyal hilang hilangan,sinyal hilang hilangan,negative
kasih 5bintang aja lah,kasih bintang,neutral
kadang sulit di buka,kadang sulit buka,negative
mantap gak ribet,mantap enggak NEG_ribet,negative
bagus bermanfaat,bagus bermanfaat,positive
apk tolol dibuka ngelag hpus aja apk nya kalo gabisa digunain bodo,apk tolol dibuka ngelag hapus apk kalo enggak NEG_digunain bodo,negative
dua dluh nanti klu memuaskan baru aku beri bintang lima.. ok,dluh memuaskan bintang ok,positive
Gak ribet bikin cepet.,enggak NEG_ribet bikin cepat,negative
ribet pake byk u suruh masukin kode otp aj,ribet pakai lu suruh memasuki kode otp,negative
Paket ulimimite hilang lol,paket ulimimite hilang lol,negative
sangat membantu sekali,membantu,positive
sangat membantu sekali,membantu,positive
dah dua beli untuk mendua,deh beli mendua,neutral
Jelek sering ping,jelek ping,negative
Susah buka aplikasinya,susah buka aplikasinya,negative
Baru nyoba kasih 3 aja dulu,mencoba kasih,neutral
oky sangat bagus,oky bagus,positive
aplikasi sangat bagus,aplikasi bagus,positive
aplikasi nya lemot..,aplikasi lemot,negative
jaringan bodoh pasti korup,jaringan bodoh korup,neutral
Hancur sinyalnya sekarang ....,hancur sinyalnya,neutral
terimakasih sngat membantu,terimakasih sngat membantu,positive
Sekali gus kasih 5 krn ok,gus kasih ok,positive
naik lagi jadi 2 Mbps .mantul,mbps mantul,positive
mantap jaringannya,mantap jaringannya,positive
aplikasinya mantap pokoknya,aplikasinya mantap pokoknya,positive
jaringan ngelek macam babi lempar aja kartu nya ke paret anjinggg,jaringan ngelek babi lempar kartu paret anjing,neutral
sangat luar biasa,,neutral
sangat luar biasa,,neutral
sangat luar biasa,,neutral
wkwk jd nya mahal,wkwk mahal,negative
puas puas puas good provider,puas puas puas good provider,positive
Maaf .... Maaf..... Lo kira lebaran . ......wkwkw,maaf maaf lo lebaran wkwkw,neutral
Liat testimoninya gk jd ah,lihat testimoninya enggak NEG_ah,negative
jaringan sekarang jelek bngt,jaringan jelek banget,negative
aplikasi paling bagus,aplikasi bagus,positive
mantap solusi internet unlimited,mantap solusi internet unlimited,positive
praktis penggunaannya,praktis penggunaannya,positive
selalu owkey. plis pertahankan pelayanan baik kalian yaa. GBU all :),owkey plis pertahankan pelayanan gbu,neutral
Kartu tolol gangguan Mulu,kartu tolol gangguan mulu,negative
suka korupsi pulsa eww,suka korupsi pulsa eww,positive
hilang paket mbpsnya,hilang paket mbpsnya,negative
"KACAUUU SINYAL NGILANG MULU, STUCK DI SINYAL E GA BERUBAH KACAU ABIEZZZZZ",kacau sinyal menghilang mulu stuck sinyal e enggak NEG_berubah kacau abiez,negative
awas klo tiba2 mahal,awas kalo mahal,negative
"PARAH BROO JARINGAN NYA , KEDOK TELKOMSEL DOANG TAPI JARINGAN BAPUK , UDAH CHAT KE ADMIN MALAH RIBET BANGET DI SURUH YG ULANG ULANG, UDAH DIGIMANAIN AJA MASIH JELEK.. PARAH PARAH NYESEL MENDING BALIK KE KARTU LAMA AJA",parah broo jaringan kedok telkomsel doang jaringan bapuk chat admin ribet banget suruh ulang ulang digimanain jelek parah parah menyesal mending kartu,negative
Gue isi pulsa kena potong terus,gue isi pulsa kena potong,neutral
Kasih lah diskon lagi🗿,kasih diskon,neutral
lumayan membantu,lumayan membantu,positive
Baguus sekali ...,baguus,neutral
karena Senyor Bayu al-Modo van Lamongani saya pakai kartu By.U 😁,senyor bayu almodo van lamongani pakai kartu byu,neutral
"sinyal kadang"" lambat",sinyal kadang lambat,negative
semoga internetnya stabill,semoga internetnya stabill,positive
bagus udah gitu aja,bagus,positive
jaringan bagus,jaringan bagus,positive
aplikasinya sunggu bagus,aplikasinya sungguh bagus,positive
ini aplikasi paling buruk,aplikasi buruk,negative
membantu transaksi beli paket,membantu transaksi beli paket,positive
Jarang dapet reward gratis,jarang reward gratis,neutral
pokoknya kren abisssss aplikasi n,pokoknya keren habis aplikasi n,positive
by u jangan bikin aku nyesel beli kamu ya.. sinyal merah mulu.. dahal aku lho di jakarta 😡😡,lu jangan NEG_bikin menyesal beli sinyal merah mulu dahal lho jakarta,negative
paketnya mahal,paketnya mahal,negative
kok jd mahal² ...,mahal²,negative
Komplain cuman diajak ngobrol gada penyelesaian ini? (Via twiter),komplain cuman diajak mengobrol enggak NEG_penyelesaian via twiter,negative
Mantul lah gasan d'kampung,mantul gasan dkampung,positive
sangat bgus digunakan,bagus,positive
sangat bagus sekali,bagus,positive
"sya kasi b3 dlu, klw nanti mantab. sya kasi b5",kasih b mantab kasih b,neutral
Mantap dan rumah,mantap rumah,positive
Ngatasin bad address gimana pa:( Mau di pake sekolah:(,ngatasin bad address pakai sekolah,negative
Kek mna nii by.U setiap saya ngisi pulsa salalu d potong 20 rbu pulsa saya,kayak byu ngisi pulsa salalu potong rbu pulsa,neutral
"by.U kamu kenapaaaa kenapa by.U kamu ada apa kok kamu akhir akhir ini berubah ,,tadinya kenceng sekarang lemooott bgt,,kenapa by.U coba sini cerita sama aku",byu byu berubah kencang lemott bgtkenapa byu coba cerita,negative
blm tahu kelebihan nya,belum NEG_kelebihan,negative
Apk yg bagus,apk bagus,positive
promo yg 18 gb 50 rbu per bulan tdk prnh masuk lagi,promo gb rbu tidak NEG_masuk,negative
mahal bener sekarang yaa...?????,mahal,negative
betulin nih signal busuk desa galanggang kec batujajar bandung barat,betulin nih signal busuk desa galanggang kec batujajar bandung barat,neutral
mantep sekali ni,mantap nih,positive
kok g ada unlimitide yg 1hr??? yg aman jaya??,enggak NEG_unlimitide aman jaya,negative
Di murahin lagi dong..,murahin,positive
tes sinyal ok lanjut kaga ganti,tes sinyal ok kagak ganti,positive
Si asu 2 jam kagak ada internet ini ler,asu jam kagak internet ler,neutral
maaf camn bintang tiga soal.a jaringan.a agak ngelek saat dj pake internetan,maaf camn bintang soala jaringana ngelek dj pakai internetan,neutral
"JANGAN ADA YG PAKE BYU RIBET KLO NGURUS KEHILANGAN KARTU, SEGALA NIK KTP SY DIBILANG GAK TERDAFTAR DI DUKCAPIL, MAU NGURUS KARTU PERDANA ILANG AJA KAYAK MAU NGURUS SURAT TANAH",jangan NEG_pakai byu ribet kalo mengurus kehilangan kartu nik ktp dibilang enggak NEG_terdaftar dukcapil mengurus kartu perdana hilang kayak mengurus surat tanah,negative
sangat membantu sekali,membantu,positive
Ini kepunyaan Telkomsel ya ?,kepunyaan telkomsel,neutral
PANTESAN LEMOT PARAH TERNYATA ADA FUPNYA SKRG. AMPAS BGT ! FIX PINDAH PROVIDER.,pantesan lemot parah fupnya ampas banget fix pindah provider,negative
Parah sinyalnya lemot.... Desa Tapos 2 RT 02/02 kec. Tenjolaya Bogor Jawa barat,parah sinyalnya lemot desa tapos kec tenjolaya bogor jawa barat,negative
Aplikasinya bagus,aplikasinya bagus,positive
mo beli data makin murah deh,beli data murah deh,positive
"kabarin dong kalau ada FUP, diem diem bae!",kabarin fup diam diam bae,neutral
Kacau pelayanan nya 😒😒😒😒,kacau pelayanan,neutral
saya baru coba pakai kartu b.yu,coba pakai kartu byu,neutral
lagi butuh malah eror,butuh eror,negative
"OPERATOR SAMPAH !!! BAWA2 NAMA TELKOMSEL TAPI KUALITASNYA GAADA TELKOMSELNYA SAMA SEKALI DI KOTA BEKASI SINYALNYA HILANG TERUS, MALU TUH SAMA KARTU TRI YANG DICAP KARTU RAKYAT JELATA KARTU TRI DI BEKASI STABIL, KALO HUJAN CUMA TURUN SPEED SEDIKIT SEDANGKAN BY.U KALO HUJAN MALAH HILANG SINYAL JANGAN2 KALIAN INI CUCU PERUSAHAAN BUMN YANG BIKIN RUGI TELKOMSEL, SIAP2 DISIKAT PAK ERICK 🖕🖕🖕",operator sampah bawa nama telkomsel kualitasnya enggak NEG_telkomselnya kota bekasi sinyalnya hilang malu tuh kartu tri dicap kartu rakyat jelata kartu tri bekasi stabil kalo hujan turun speed byu kalo hujan hilang sinyal jangan NEG_cucu perusahaan bumn bikin rugi telkomsel disikat erick,negative
Kartu nya ngak jelas,kartu enggak,neutral
Macet seharian. Rugi.,macet seharian rugi,negative
Semoga kedepan lebih baik lagi,semoga kedepan,neutral
Sinyalnya TOP MARKOTOP,sinyalnya top markotop,positive
Agak kurang puas,kurang NEG_puas,negative
Pengguna by u... Pindah ke bye bye aja lah... Capek gini amat tiap hari,pengguna lu pindah bye bye capek,neutral
Jaringanya kalo hujan ilang,jaringanya kalo hujan hilang,negative
bagus bnget murah,bagus banget murah,positive
mantap dan hemat,mantap hemat,positive
ok banget sinyal juo§ßsssssssss,ok banget sinyal juoßs,positive
Jaringan ngntot apas Mulu,jaringan ngntot apas mulu,neutral
Nyesel pakai by.u . eror terus,menyesal pakai byu eror,negative
Snyal y jlek bgt gk jlas,snyal jelek banget enggak NEG_jlas,negative
online jadi hemat dengan paket unlimited,online hemat paket unlimited,neutral
Pokok nya mantap deh👍,pokok mantap deh,positive
kuota ngak masuk masuk payah,kuota enggak NEG_masuk masuk payah,negative
paketnya mahal,paketnya mahal,negative
kuotanya murah tapi cuma 2x,kuotanya murah kali,positive
paket tapping ku hilang,paket tapping hilang,negative
Jeleeeeeeeekkkk.....kalau 2 mbpsnya kembalkan Kya dulu LG GK ada batasan pasti GK cantik lg,jelekalau mbpsnya kembalkan kaya enggak NEG_batasan enggak NEG_cantik,negative
makin hari makin ga jelas,enggak,neutral
lemot aplikasi nya,lemot aplikasi,negative
Kalo 3mbps 200rb sayh siap,kalo mbps ribu sayh,neutral
Jaringannya E,jaringannya e,neutral
coba 4 bintang dulu,coba bintang,neutral
paket unlimited Hilang cuk!?,paket unlimited hilang cuk,negative
Tolong kasih Pulsa gratis By.u THR lebaran oke,tolong kasih pulsa gratis byu thr lebaran oke,positive
saya senang menggunakan kartu by u 💕,senang kartu lu,positive
"Ga adil daerah Maluku, Papua harga kuota naik..",enggak NEG_adil daerah maluku papua harga kuota,negative
pertahankan dan tingkatkan layanan.,pertahankan tingkatkan layanan,neutral
Assalamualaikum Warahmatullahi Wabarakatuh Selamat Pagi Semuanya Semoga Sehat Selalu Amin Yrb Alamiin Ya Allah Yang Maha Pengasih Lagi Maha Penyayang Kabulkanlah Permohonan Kami Ya Allah Yang Maha Pengasih Amin Yrb Alamiin,assalamualaikum warahmatullahi wabarakatuh selamat pagi semoga sehat amin yrb alamiin allah maha pengasih maha penyayang kabulkanlah permohonan allah maha pengasih amin yrb alamiin,neutral
sangat membantu sekali,membantu,positive
"jaringan ngadi2, gajelas",jaringan ngadi enggak,neutral
mantap paketannya,mantap paketannya,positive
aplikasi nya lelet😭,aplikasi lelet,negative
Keren si Asli!!!,keren asli,positive
"mantap, terima kasih",mantap terima kasih,positive
kartu luar biasa,kartu,neutral
kembali kan Kouta belajar 2gb kami lah,kouta belajar gb,neutral
yaa cukup murah,murah,positive
sangat membantu sekali,membantu,positive
Min pulsa saya gamasukkkkk masukkkk tolongggg,min pulsa gamasuk masuk tolong,neutral
kok by.u tambah susah ya,byu susah,negative
pulsa nya ke sedot terus,pulsa sedot,neutral
PAKET GUA KAGA TERKIRIM KIRIM DARI TANGGAL 15 SAMPAI SEKARANG,paket gua kagak terkirim kirim tanggal,neutral
banyak bonusan nya,bonusan,neutral
sangat luar biasa,,neutral
mantap murah paketan internet,mantap murah paketan internet,positive
jaringannya jelek bgt sumpah!!!,jaringannya jelek banget sumpah,negative
"MAKIN GAJELAS, KEMARIN GUE KOMPLEN GADIBALES DIKACANGIN SAMA OPERATOR SEKARANG SINYAL ILANG LEBIH DARI 30 MENIT MAUNYA APASIH!?",enggak NEG_kemarin gue komplen gadibales dikacangin operator sinyal hilang menit maunya apasih,negative
Memang the best bnget..,best banget,positive
"by u gajelas bngt skrng gakaya duluu yg tadinya masih 500mb tiba"" habiss gajelas banget hikss",lu enggak NEG_banget gakaya mbak habiss enggak NEG_banget hikss,negative
"sekarang udah ada fup, padahal dari pake dari 2020 terpaksa off bulan depan",fup pakai terpaksa,neutral
astaghfirullah ya Allah kenapa byu ini makin hari makin jlek,astaghfirullah allah byu jelek,negative
semoga lebih baik dari simpati,semoga simpati,neutral
bintang 6 klo bisa,bintang kalo,neutral
Sangat baik aku suka,suka,positive
aplikasinya kadang lemot,aplikasinya kadang lemot,negative
sinyal kek kirik,sinyal kayak kirik,neutral
"Knpa koin yg sudah terkumpul tiba"" hilang",koin terkumpul hilang,negative
berharap byu bisa memberikan gratis kuota tiap bulan,berharap byu gratis kuota,neutral
biar bintang berbicara,biar bintang berbicara,neutral
gaada jaringan mulu,enggak NEG_jaringan mulu,negative
aplikasi bagus banget,aplikasi bagus banget,positive
Ok sangat membantu,ok membantu,positive
sangat luar biasa,,neutral
balikin kuota 17k 30 hari oi,balikin kuota oi,neutral
Koq agak lelet,lelet,negative
Cocok buat anak milenials nih,cocok anak milenials nih,positive
Bagus nin mantap,bagus nin mantap,positive
tolong kirim kode OTP nya,tolong kirim kode otp,neutral
Mantappp Sangat Rekomended,mantap rekomended,positive
Jaringan gacor,jaringan gacor,neutral
"SAYA CUKUP.KECEWA DEGAN KARTU BY.U INI KARNA JARIGAN NYA TIDAK SESETANIL KARTU TELKOMSEL LAIN NYA.KARTU BY.U INI JARIGAN NYA KADANG NGE AKSES TERKADANG EGAK.SAYA CUKUP KECEWA JARIGAN BAGUS BAGET PADAHAL.CUMA KARTU BY.U INI YANG MERUGI KAN PELAGAN YANG MEMBELI KARTU BYU,SAYA MOHON SEGERA PERBAIK KI AKSES.KARTU BY.U DI NEGARA.INDONESIA INI.MOHON DI BACA👍",cukupkecewa degan kartu byu jarigan tidak NEG_sesetanil kartu telkomsel nyakartu byu jarigan kadang nge akses terkadang egaksaya kecewa jarigan bagus banget padahalcuma kartu byu merugi pelagan membeli kartu byusaya mohon perbaik ki akseskartu byu negaraindonesia inimohon baca,negative
knp di saya tidak bisa di buka,tidak NEG_buka,negative
kasi promo dong paketnya,kasih promo paketnya,neutral
semoga lancar pemakaiannya,semoga lancar pemakaiannya,positive
sangat memuaskan,memuaskan,positive
by.u memang kartu mantap,byu kartu mantap,positive
baik untuk digunakan,,neutral
banyak promo paket data murah,promo paket data murah,positive
Kode untuk cek nomor apa,kode cek nomor,neutral
sinyal kadang jelek,sinyal kadang jelek,negative
sangat luar biasa,,neutral
saya sangat puas dengan kartu by. u ini,puas kartu lu,positive
"usahain tepat pas pembelian paket 30 hari,jngn 28 hari udah ngadat",usahain pas pembelian paket harijngn ngadat,neutral
Jaringan busuk,jaringan busuk,neutral
Semangat terus kembangin,semangat kembangin,neutral
by u tolong di bagusin lagi saya lagi maen ml tiba2 leg,lu tolong bagusin main ml leg,positive
BYu parah buka youtbe buka totok buka wa krim pesan wa jaringan terpenting padahal jaringanx 4g..yg bikin heran lagi buka situs vidio porno wow...lancar tampah Kendalah sedikit pun nonton.. Aku curiga presiden dan seluruh jajaran karyawan kariawati byu semua otak mesung jangan2 byu di ciptakan indonesia memang kudusnya sex perusak generasi..salam dari sukses kacamatan towoti kabupaten luwu timur Byu sukses terus dan semakin lancar kita nonton vidio porno krna hanya itu yg bisa di gunakan,byu parah buka youtbe buka totok buka wa krim pesan wa jaringan terpenting jaringanx gyg bikin heran buka situs vidio porno wowlancar tampah kendalah menonton curiga presiden jajaran karyawan kariawati byu otak mesung jangan NEG_byu ciptakan indonesia kudusnya sex perusak generasisalam sukses kacamatan towoti kabupaten luwu timur byu sukses lancar menonton vidio porno,neutral
"Byu kontol ngajak gelud kah kau anjg,masa wifi gw lagh bat waktu daftar asu jmbot kau bajingan",byu kontol mengajak gelud kau anjgmasa wifi gue lagh banget daftar asu jmbot kau bajingan,neutral
Signal 4g rasa 2g,signal enggak enggak,neutral
oiya bagus mantaff,oiya bagus mantap,positive
